TicketID,Fecha,Ruta,Fecha-Ruta,Producto,Cantidad,PrecioUnit,Pasajeros,ObjetivoVentas,DiaSemana
3222,2024-03-21,MAD-PMI,2024-03-21_MAD-PMI,Refresco,2,3.47,82,802,Thursday
3223,2024-03-21,MAD-PMI,2024-03-21_MAD-PMI,Bocadillo,2,9.77,82,1755,Thursday
3223,2024-03-21,MAD-PMI,2024-03-21_MAD-PMI,Snack,1,5.83,82,1421,Thursday
3224,2024-03-21,MAD-PMI,2024-03-21_MAD-PMI,Cerveza,3,8.39,82,766,Thursday
3224,2024-03-21,MAD-PMI,2024-03-21_MAD-PMI,Café,3,3.98,82,1096,Thursday
3225,2024-03-21,PMI-MAD,2024-03-21_PMI-MAD,Café,2,3.79,194,850,Thursday
3226,2024-03-21,PMI-MAD,2024-03-21_PMI-MAD,Refresco,1,3.33,194,1563,Thursday
3227,2024-03-21,PMI-MAD,2024-03-21_PMI-MAD,Snack,1,5.51,194,1932,Thursday
3227,2024-03-21,PMI-MAD,2024-03-21_PMI-MAD,Refresco,1,3.91,194,1516,Thursday
3227,2024-03-21,PMI-MAD,2024-03-21_PMI-MAD,Agua,3,2.67,194,1451,Thursday
3228,2024-03-21,PMI-MAD,2024-03-21_PMI-MAD,Café,3,4.14,194,1073,Thursday
3228,2024-03-21,PMI-MAD,2024-03-21_PMI-MAD,Agua,3,2.88,194,1594,Thursday
3228,2024-03-21,PMI-MAD,2024-03-21_PMI-MAD,Cerveza,2,8.24,194,619,Thursday
3229,2024-03-21,PMI-MAD,2024-03-21_PMI-MAD,Café,1,3.57,194,1943,Thursday
3230,2024-03-21,PMI-MAD,2024-03-21_PMI-MAD,Bocadillo,3,10.44,194,1669,Thursday
3231,2024-03-21,MAD-AGP,2024-03-21_MAD-AGP,Cerveza,3,8.06,65,614,Thursday
3231,2024-03-21,MAD-AGP,2024-03-21_MAD-AGP,Snack,2,6.3,65,1719,Thursday
3232,2024-03-21,MAD-AGP,2024-03-21_MAD-AGP,Café,3,3.77,65,1342,Thursday
3232,2024-03-21,MAD-AGP,2024-03-21_MAD-AGP,Cerveza,2,8.23,65,1182,Thursday
3232,2024-03-21,MAD-AGP,2024-03-21_MAD-AGP,Bocadillo,3,10.12,65,627,Thursday
3233,2024-03-21,MAD-AGP,2024-03-21_MAD-AGP,Agua,3,2.84,65,733,Thursday
3234,2024-03-21,MAD-AGP,2024-03-21_MAD-AGP,Agua,1,2.42,65,802,Thursday
3234,2024-03-21,MAD-AGP,2024-03-21_MAD-AGP,Snack,3,5.71,65,1003,Thursday
3235,2024-03-21,MAD-AGP,2024-03-21_MAD-AGP,Refresco,2,3.9,65,1604,Thursday
3236,2024-03-21,MAD-AGP,2024-03-21_MAD-AGP,Refresco,1,3.6,65,1685,Thursday
3237,2024-03-21,MAD-AGP,2024-03-21_MAD-AGP,Snack,2,6.38,65,1350,Thursday
3237,2024-03-21,MAD-AGP,2024-03-21_MAD-AGP,Café,2,3.61,65,1404,Thursday
3238,2024-03-21,MAD-AGP,2024-03-21_MAD-AGP,Refresco,1,3.33,65,1748,Thursday
3239,2024-03-21,AGP-MAD,2024-03-21_AGP-MAD,Snack,3,5.61,110,1938,Thursday
3239,2024-03-21,AGP-MAD,2024-03-21_AGP-MAD,Cerveza,1,8.43,110,1413,Thursday
3239,2024-03-21,AGP-MAD,2024-03-21_AGP-MAD,Café,2,4.48,110,869,Thursday
3240,2024-03-21,AGP-MAD,2024-03-21_AGP-MAD,Agua,3,2.88,110,638,Thursday
3240,2024-03-21,AGP-MAD,2024-03-21_AGP-MAD,Refresco,1,3.25,110,856,Thursday
3241,2024-03-21,AGP-MAD,2024-03-21_AGP-MAD,Cerveza,2,8.37,110,1556,Thursday
3241,2024-03-21,AGP-MAD,2024-03-21_AGP-MAD,Refresco,3,3.95,110,741,Thursday
3241,2024-03-21,AGP-MAD,2024-03-21_AGP-MAD,Café,2,3.51,110,1275,Thursday
3242,2024-03-21,BCN-PMI,2024-03-21_BCN-PMI,Bocadillo,2,9.73,96,1236,Thursday
3243,2024-03-21,BCN-PMI,2024-03-21_BCN-PMI,Cerveza,1,8.2,96,1227,Thursday
3243,2024-03-21,BCN-PMI,2024-03-21_BCN-PMI,Snack,2,5.9,96,1267,Thursday
3243,2024-03-21,BCN-PMI,2024-03-21_BCN-PMI,Refresco,1,3.25,96,1549,Thursday
3244,2024-03-21,BCN-PMI,2024-03-21_BCN-PMI,Bocadillo,2,10.1,96,1043,Thursday
3245,2024-03-21,BCN-PMI,2024-03-21_BCN-PMI,Refresco,1,3.34,96,1835,Thursday
3245,2024-03-21,BCN-PMI,2024-03-21_BCN-PMI,Cerveza,2,7.52,96,1525,Thursday
3245,2024-03-21,BCN-PMI,2024-03-21_BCN-PMI,Agua,2,2.47,96,1125,Thursday
3246,2024-03-21,BCN-PMI,2024-03-21_BCN-PMI,Bocadillo,1,10.04,96,1556,Thursday
3247,2024-03-21,BCN-PMI,2024-03-21_BCN-PMI,Agua,1,2.21,96,1412,Thursday
3248,2024-03-21,BCN-PMI,2024-03-21_BCN-PMI,Agua,1,2.14,96,1374,Thursday
3248,2024-03-21,BCN-PMI,2024-03-21_BCN-PMI,Bocadillo,1,10.09,96,1166,Thursday
3248,2024-03-21,BCN-PMI,2024-03-21_BCN-PMI,Café,3,4.11,96,1853,Thursday
3249,2024-03-21,PMI-BCN,2024-03-21_PMI-BCN,Refresco,1,3.66,223,1064,Thursday
3249,2024-03-21,PMI-BCN,2024-03-21_PMI-BCN,Bocadillo,2,10.44,223,823,Thursday
3249,2024-03-21,PMI-BCN,2024-03-21_PMI-BCN,Snack,1,6.0,223,1951,Thursday
3250,2024-03-21,PMI-BCN,2024-03-21_PMI-BCN,Café,3,3.54,223,775,Thursday
3250,2024-03-21,PMI-BCN,2024-03-21_PMI-BCN,Snack,1,6.35,223,637,Thursday
3251,2024-03-22,MAD-BCN,2024-03-22_MAD-BCN,Cerveza,1,8.31,196,1740,Friday
3252,2024-03-22,MAD-BCN,2024-03-22_MAD-BCN,Bocadillo,2,9.56,196,881,Friday
3252,2024-03-22,MAD-BCN,2024-03-22_MAD-BCN,Snack,2,6.34,196,1450,Friday
3253,2024-03-22,MAD-BCN,2024-03-22_MAD-BCN,Café,2,3.61,196,682,Friday
3253,2024-03-22,MAD-BCN,2024-03-22_MAD-BCN,Cerveza,2,8.5,196,1405,Friday
3253,2024-03-22,MAD-BCN,2024-03-22_MAD-BCN,Agua,2,2.72,196,1492,Friday
3254,2024-03-22,MAD-BCN,2024-03-22_MAD-BCN,Snack,2,5.92,196,1852,Friday
3254,2024-03-22,MAD-BCN,2024-03-22_MAD-BCN,Cerveza,3,8.36,196,1666,Friday
3254,2024-03-22,MAD-BCN,2024-03-22_MAD-BCN,Refresco,3,3.31,196,1394,Friday
3255,2024-03-22,BCN-MAD,2024-03-22_BCN-MAD,Café,2,4.41,65,878,Friday
3255,2024-03-22,BCN-MAD,2024-03-22_BCN-MAD,Bocadillo,1,10.18,65,1347,Friday
3255,2024-03-22,BCN-MAD,2024-03-22_BCN-MAD,Snack,1,6.1,65,706,Friday
3256,2024-03-22,BCN-MAD,2024-03-22_BCN-MAD,Snack,2,6.42,65,848,Friday
3256,2024-03-22,BCN-MAD,2024-03-22_BCN-MAD,Refresco,2,3.82,65,792,Friday
3257,2024-03-22,BCN-MAD,2024-03-22_BCN-MAD,Cerveza,3,7.95,65,1205,Friday
3257,2024-03-22,BCN-MAD,2024-03-22_BCN-MAD,Snack,3,6.45,65,871,Friday
3257,2024-03-22,BCN-MAD,2024-03-22_BCN-MAD,Agua,1,2.16,65,1349,Friday
3258,2024-03-22,MAD-PMI,2024-03-22_MAD-PMI,Cerveza,1,8.07,193,1867,Friday
3258,2024-03-22,MAD-PMI,2024-03-22_MAD-PMI,Agua,3,2.21,193,687,Friday
3259,2024-03-22,MAD-PMI,2024-03-22_MAD-PMI,Bocadillo,3,10.1,193,1459,Friday
3259,2024-03-22,MAD-PMI,2024-03-22_MAD-PMI,Refresco,1,3.08,193,1614,Friday
3260,2024-03-22,MAD-PMI,2024-03-22_MAD-PMI,Cerveza,2,7.52,193,1853,Friday
3260,2024-03-22,MAD-PMI,2024-03-22_MAD-PMI,Café,2,3.51,193,1806,Friday
3260,2024-03-22,MAD-PMI,2024-03-22_MAD-PMI,Snack,3,5.89,193,1125,Friday
3261,2024-03-22,MAD-PMI,2024-03-22_MAD-PMI,Agua,2,2.47,193,1769,Friday
3261,2024-03-22,MAD-PMI,2024-03-22_MAD-PMI,Café,1,3.91,193,924,Friday
3262,2024-03-22,MAD-PMI,2024-03-22_MAD-PMI,Café,1,4.43,193,914,Friday
3263,2024-03-22,PMI-MAD,2024-03-22_PMI-MAD,Bocadillo,1,9.77,189,878,Friday
3264,2024-03-22,PMI-MAD,2024-03-22_PMI-MAD,Café,2,4.31,189,1385,Friday
3264,2024-03-22,PMI-MAD,2024-03-22_PMI-MAD,Agua,1,2.88,189,1746,Friday
3265,2024-03-22,PMI-MAD,2024-03-22_PMI-MAD,Agua,1,2.92,189,1096,Friday
3265,2024-03-22,PMI-MAD,2024-03-22_PMI-MAD,Refresco,2,3.64,189,1201,Friday
3265,2024-03-22,PMI-MAD,2024-03-22_PMI-MAD,Café,3,3.65,189,1583,Friday
3266,2024-03-22,PMI-MAD,2024-03-22_PMI-MAD,Snack,2,5.94,189,1467,Friday
3266,2024-03-22,PMI-MAD,2024-03-22_PMI-MAD,Agua,3,2.15,189,677,Friday
3266,2024-03-22,PMI-MAD,2024-03-22_PMI-MAD,Bocadillo,3,9.98,189,1858,Friday
3267,2024-03-22,MAD-AGP,2024-03-22_MAD-AGP,Agua,2,2.7,116,1620,Friday
3267,2024-03-22,MAD-AGP,2024-03-22_MAD-AGP,Café,2,4.23,116,1425,Friday
3268,2024-03-22,MAD-AGP,2024-03-22_MAD-AGP,Refresco,2,3.79,116,1348,Friday
3269,2024-03-22,MAD-AGP,2024-03-22_MAD-AGP,Refresco,2,3.36,116,661,Friday
3269,2024-03-22,MAD-AGP,2024-03-22_MAD-AGP,Café,1,3.77,116,1731,Friday
3270,2024-03-22,AGP-MAD,2024-03-22_AGP-MAD,Refresco,2,3.61,206,966,Friday
3270,2024-03-22,AGP-MAD,2024-03-22_AGP-MAD,Café,2,3.85,206,1381,Friday
3271,2024-03-22,AGP-MAD,2024-03-22_AGP-MAD,Refresco,1,3.05,206,1401,Friday
3271,2024-03-22,AGP-MAD,2024-03-22_AGP-MAD,Snack,2,6.14,206,1471,Friday
3271,2024-03-22,AGP-MAD,2024-03-22_AGP-MAD,Agua,3,2.04,206,1932,Friday
3272,2024-03-22,AGP-MAD,2024-03-22_AGP-MAD,Café,3,4.08,206,1463,Friday
3273,2024-03-22,AGP-MAD,2024-03-22_AGP-MAD,Refresco,3,3.47,206,1381,Friday
3273,2024-03-22,AGP-MAD,2024-03-22_AGP-MAD,Agua,3,2.06,206,752,Friday
3274,2024-03-22,AGP-MAD,2024-03-22_AGP-MAD,Café,2,3.97,206,980,Friday
3275,2024-03-22,AGP-MAD,2024-03-22_AGP-MAD,Cerveza,2,8.11,206,1351,Friday
3275,2024-03-22,AGP-MAD,2024-03-22_AGP-MAD,Refresco,2,3.58,206,1983,Friday
3276,2024-03-22,AGP-MAD,2024-03-22_AGP-MAD,Refresco,2,3.1,206,1957,Friday
3276,2024-03-22,AGP-MAD,2024-03-22_AGP-MAD,Café,3,4.02,206,731,Friday
3277,2024-03-22,AGP-MAD,2024-03-22_AGP-MAD,Bocadillo,2,9.78,206,1836,Friday
3278,2024-03-22,BCN-PMI,2024-03-22_BCN-PMI,Agua,3,2.47,89,1868,Friday
3278,2024-03-22,BCN-PMI,2024-03-22_BCN-PMI,Snack,2,5.74,89,1606,Friday
3278,2024-03-22,BCN-PMI,2024-03-22_BCN-PMI,Café,1,3.57,89,1903,Friday
3279,2024-03-22,BCN-PMI,2024-03-22_BCN-PMI,Snack,3,6.22,89,1372,Friday
3279,2024-03-22,BCN-PMI,2024-03-22_BCN-PMI,Bocadillo,2,10.09,89,1293,Friday
3279,2024-03-22,BCN-PMI,2024-03-22_BCN-PMI,Agua,3,2.01,89,790,Friday
3280,2024-03-22,BCN-PMI,2024-03-22_BCN-PMI,Snack,1,6.27,89,1189,Friday
3280,2024-03-22,BCN-PMI,2024-03-22_BCN-PMI,Bocadillo,1,9.85,89,1168,Friday
3281,2024-03-22,BCN-PMI,2024-03-22_BCN-PMI,Snack,2,6.0,89,1494,Friday
3281,2024-03-22,BCN-PMI,2024-03-22_BCN-PMI,Café,1,3.93,89,1029,Friday
3282,2024-03-22,BCN-PMI,2024-03-22_BCN-PMI,Bocadillo,3,10.06,89,865,Friday
3282,2024-03-22,BCN-PMI,2024-03-22_BCN-PMI,Refresco,3,3.69,89,1965,Friday
3283,2024-03-22,BCN-PMI,2024-03-22_BCN-PMI,Refresco,3,3.73,89,1783,Friday
3283,2024-03-22,BCN-PMI,2024-03-22_BCN-PMI,Café,2,3.99,89,753,Friday
3284,2024-03-22,BCN-PMI,2024-03-22_BCN-PMI,Bocadillo,2,9.74,89,1752,Friday
3284,2024-03-22,BCN-PMI,2024-03-22_BCN-PMI,Café,2,4.09,89,989,Friday
3284,2024-03-22,BCN-PMI,2024-03-22_BCN-PMI,Snack,2,6.02,89,811,Friday
3285,2024-03-22,PMI-BCN,2024-03-22_PMI-BCN,Cerveza,1,8.21,132,1638,Friday
3285,2024-03-22,PMI-BCN,2024-03-22_PMI-BCN,Café,1,4.12,132,1027,Friday
3286,2024-03-22,PMI-BCN,2024-03-22_PMI-BCN,Café,1,3.77,132,1172,Friday
3286,2024-03-22,PMI-BCN,2024-03-22_PMI-BCN,Bocadillo,2,10.17,132,1168,Friday
3287,2024-03-22,PMI-BCN,2024-03-22_PMI-BCN,Cerveza,3,8.09,132,1106,Friday
3287,2024-03-22,PMI-BCN,2024-03-22_PMI-BCN,Snack,2,5.91,132,1009,Friday
3288,2024-03-22,PMI-BCN,2024-03-22_PMI-BCN,Café,3,4.36,132,1960,Friday
3289,2024-03-22,PMI-BCN,2024-03-22_PMI-BCN,Café,1,4.31,132,1768,Friday
3290,2024-03-22,PMI-BCN,2024-03-22_PMI-BCN,Cerveza,2,7.76,132,891,Friday
3290,2024-03-22,PMI-BCN,2024-03-22_PMI-BCN,Café,1,3.52,132,1826,Friday
3291,2024-03-22,PMI-BCN,2024-03-22_PMI-BCN,Café,2,3.57,132,1045,Friday
3291,2024-03-22,PMI-BCN,2024-03-22_PMI-BCN,Agua,1,2.73,132,1034,Friday
3291,2024-03-22,PMI-BCN,2024-03-22_PMI-BCN,Refresco,2,3.26,132,625,Friday
3292,2024-03-23,MAD-BCN,2024-03-23_MAD-BCN,Snack,3,6.16,202,686,Saturday
3292,2024-03-23,MAD-BCN,2024-03-23_MAD-BCN,Cerveza,3,7.61,202,1769,Saturday
3293,2024-03-23,MAD-BCN,2024-03-23_MAD-BCN,Cerveza,2,7.78,202,1492,Saturday
3293,2024-03-23,MAD-BCN,2024-03-23_MAD-BCN,Agua,1,2.28,202,1124,Saturday
3293,2024-03-23,MAD-BCN,2024-03-23_MAD-BCN,Bocadillo,2,10.04,202,1355,Saturday
3294,2024-03-23,MAD-BCN,2024-03-23_MAD-BCN,Bocadillo,1,10.09,202,1837,Saturday
3295,2024-03-23,MAD-BCN,2024-03-23_MAD-BCN,Cerveza,1,8.13,202,1539,Saturday
3295,2024-03-23,MAD-BCN,2024-03-23_MAD-BCN,Bocadillo,2,9.88,202,1762,Saturday
3295,2024-03-23,MAD-BCN,2024-03-23_MAD-BCN,Snack,3,6.16,202,710,Saturday
3296,2024-03-23,MAD-BCN,2024-03-23_MAD-BCN,Snack,1,5.54,202,1377,Saturday
3296,2024-03-23,MAD-BCN,2024-03-23_MAD-BCN,Cerveza,3,8.19,202,634,Saturday
3297,2024-03-23,MAD-BCN,2024-03-23_MAD-BCN,Café,1,3.94,202,653,Saturday
3297,2024-03-23,MAD-BCN,2024-03-23_MAD-BCN,Agua,1,2.95,202,1794,Saturday
3297,2024-03-23,MAD-BCN,2024-03-23_MAD-BCN,Refresco,1,3.49,202,1366,Saturday
3298,2024-03-23,MAD-BCN,2024-03-23_MAD-BCN,Cerveza,1,8.37,202,997,Saturday
3299,2024-03-23,MAD-BCN,2024-03-23_MAD-BCN,Agua,1,2.98,202,1280,Saturday
3300,2024-03-23,BCN-MAD,2024-03-23_BCN-MAD,Agua,3,2.97,118,703,Saturday
3300,2024-03-23,BCN-MAD,2024-03-23_BCN-MAD,Refresco,2,3.28,118,1267,Saturday
3301,2024-03-23,BCN-MAD,2024-03-23_BCN-MAD,Cerveza,1,7.85,118,1759,Saturday
3301,2024-03-23,BCN-MAD,2024-03-23_BCN-MAD,Snack,1,6.28,118,1500,Saturday
3302,2024-03-23,BCN-MAD,2024-03-23_BCN-MAD,Agua,2,2.26,118,1775,Saturday
3302,2024-03-23,BCN-MAD,2024-03-23_BCN-MAD,Refresco,3,3.85,118,1151,Saturday
3302,2024-03-23,BCN-MAD,2024-03-23_BCN-MAD,Bocadillo,3,9.52,118,604,Saturday
3303,2024-03-23,MAD-PMI,2024-03-23_MAD-PMI,Bocadillo,1,10.33,156,1542,Saturday
3304,2024-03-23,MAD-PMI,2024-03-23_MAD-PMI,Cerveza,3,8.18,156,1711,Saturday
3304,2024-03-23,MAD-PMI,2024-03-23_MAD-PMI,Bocadillo,3,9.5,156,991,Saturday
3305,2024-03-23,MAD-PMI,2024-03-23_MAD-PMI,Café,3,3.86,156,1910,Saturday
3305,2024-03-23,MAD-PMI,2024-03-23_MAD-PMI,Bocadillo,3,10.24,156,830,Saturday
3306,2024-03-23,PMI-MAD,2024-03-23_PMI-MAD,Agua,1,2.37,146,1585,Saturday
3307,2024-03-23,PMI-MAD,2024-03-23_PMI-MAD,Snack,1,6.26,146,1306,Saturday
3308,2024-03-23,MAD-AGP,2024-03-23_MAD-AGP,Cerveza,2,8.09,181,1973,Saturday
3308,2024-03-23,MAD-AGP,2024-03-23_MAD-AGP,Agua,1,2.78,181,1109,Saturday
3309,2024-03-23,MAD-AGP,2024-03-23_MAD-AGP,Cerveza,3,7.54,181,1303,Saturday
3309,2024-03-23,MAD-AGP,2024-03-23_MAD-AGP,Bocadillo,1,9.76,181,1807,Saturday
3309,2024-03-23,MAD-AGP,2024-03-23_MAD-AGP,Agua,2,2.5,181,1868,Saturday
3310,2024-03-23,MAD-AGP,2024-03-23_MAD-AGP,Café,2,3.8,181,1308,Saturday
3311,2024-03-23,MAD-AGP,2024-03-23_MAD-AGP,Refresco,1,3.25,181,1388,Saturday
3311,2024-03-23,MAD-AGP,2024-03-23_MAD-AGP,Cerveza,3,8.1,181,969,Saturday
3311,2024-03-23,MAD-AGP,2024-03-23_MAD-AGP,Agua,1,2.79,181,975,Saturday
3312,2024-03-23,AGP-MAD,2024-03-23_AGP-MAD,Cerveza,1,8.12,197,1295,Saturday
3312,2024-03-23,AGP-MAD,2024-03-23_AGP-MAD,Snack,3,5.52,197,1846,Saturday
3313,2024-03-23,AGP-MAD,2024-03-23_AGP-MAD,Refresco,1,3.66,197,1675,Saturday
3313,2024-03-23,AGP-MAD,2024-03-23_AGP-MAD,Café,3,4.46,197,1147,Saturday
3314,2024-03-23,BCN-PMI,2024-03-23_BCN-PMI,Cerveza,1,8.16,179,1695,Saturday
3314,2024-03-23,BCN-PMI,2024-03-23_BCN-PMI,Bocadillo,2,10.43,179,1307,Saturday
3314,2024-03-23,BCN-PMI,2024-03-23_BCN-PMI,Café,3,3.75,179,741,Saturday
3315,2024-03-23,BCN-PMI,2024-03-23_BCN-PMI,Cerveza,3,7.76,179,1582,Saturday
3315,2024-03-23,BCN-PMI,2024-03-23_BCN-PMI,Refresco,1,3.43,179,1810,Saturday
3316,2024-03-23,BCN-PMI,2024-03-23_BCN-PMI,Snack,2,6.15,179,1656,Saturday
3317,2024-03-23,BCN-PMI,2024-03-23_BCN-PMI,Café,2,3.88,179,678,Saturday
3318,2024-03-23,BCN-PMI,2024-03-23_BCN-PMI,Cerveza,2,7.81,179,937,Saturday
3318,2024-03-23,BCN-PMI,2024-03-23_BCN-PMI,Agua,1,2.76,179,1901,Saturday
3318,2024-03-23,BCN-PMI,2024-03-23_BCN-PMI,Café,3,4.27,179,848,Saturday
3319,2024-03-23,BCN-PMI,2024-03-23_BCN-PMI,Refresco,2,3.29,179,1602,Saturday
3319,2024-03-23,BCN-PMI,2024-03-23_BCN-PMI,Bocadillo,1,10.27,179,1207,Saturday
3319,2024-03-23,BCN-PMI,2024-03-23_BCN-PMI,Café,1,4.12,179,1478,Saturday
3320,2024-03-23,BCN-PMI,2024-03-23_BCN-PMI,Agua,2,2.29,179,1166,Saturday
3320,2024-03-23,BCN-PMI,2024-03-23_BCN-PMI,Bocadillo,1,9.88,179,1893,Saturday
3321,2024-03-23,BCN-PMI,2024-03-23_BCN-PMI,Snack,2,5.87,179,1869,Saturday
3321,2024-03-23,BCN-PMI,2024-03-23_BCN-PMI,Cerveza,2,7.7,179,924,Saturday
3322,2024-03-23,PMI-BCN,2024-03-23_PMI-BCN,Snack,3,6.32,211,1333,Saturday
3323,2024-03-23,PMI-BCN,2024-03-23_PMI-BCN,Café,3,4.43,211,613,Saturday
3323,2024-03-23,PMI-BCN,2024-03-23_PMI-BCN,Snack,2,6.09,211,780,Saturday
3324,2024-03-23,PMI-BCN,2024-03-23_PMI-BCN,Refresco,3,3.48,211,1012,Saturday
3324,2024-03-23,PMI-BCN,2024-03-23_PMI-BCN,Bocadillo,2,9.6,211,1005,Saturday
3324,2024-03-23,PMI-BCN,2024-03-23_PMI-BCN,Cerveza,3,7.77,211,657,Saturday
3325,2024-03-23,PMI-BCN,2024-03-23_PMI-BCN,Café,2,4.46,211,662,Saturday
3325,2024-03-23,PMI-BCN,2024-03-23_PMI-BCN,Refresco,3,3.89,211,1074,Saturday
3326,2024-03-23,PMI-BCN,2024-03-23_PMI-BCN,Refresco,1,3.24,211,1158,Saturday
3326,2024-03-23,PMI-BCN,2024-03-23_PMI-BCN,Cerveza,3,8.46,211,1107,Saturday
3327,2024-03-23,PMI-BCN,2024-03-23_PMI-BCN,Agua,2,2.38,211,1193,Saturday
3328,2024-03-23,PMI-BCN,2024-03-23_PMI-BCN,Refresco,3,3.17,211,1541,Saturday
3328,2024-03-23,PMI-BCN,2024-03-23_PMI-BCN,Café,2,4.17,211,1731,Saturday
3329,2024-03-23,PMI-BCN,2024-03-23_PMI-BCN,Refresco,3,3.09,211,1897,Saturday
3330,2024-03-24,MAD-BCN,2024-03-24_MAD-BCN,Agua,1,2.12,222,1037,Sunday
3330,2024-03-24,MAD-BCN,2024-03-24_MAD-BCN,Café,3,4.35,222,1537,Sunday
3331,2024-03-24,MAD-BCN,2024-03-24_MAD-BCN,Agua,2,2.39,222,1457,Sunday
3331,2024-03-24,MAD-BCN,2024-03-24_MAD-BCN,Café,3,4.45,222,1882,Sunday
3331,2024-03-24,MAD-BCN,2024-03-24_MAD-BCN,Cerveza,1,8.07,222,1583,Sunday
3332,2024-03-24,MAD-BCN,2024-03-24_MAD-BCN,Bocadillo,2,9.95,222,1741,Sunday
3332,2024-03-24,MAD-BCN,2024-03-24_MAD-BCN,Snack,2,6.33,222,1031,Sunday
3333,2024-03-24,MAD-BCN,2024-03-24_MAD-BCN,Agua,1,2.41,222,855,Sunday
3334,2024-03-24,MAD-BCN,2024-03-24_MAD-BCN,Snack,1,6.07,222,963,Sunday
3334,2024-03-24,MAD-BCN,2024-03-24_MAD-BCN,Agua,2,2.95,222,1759,Sunday
3335,2024-03-24,BCN-MAD,2024-03-24_BCN-MAD,Snack,2,5.61,135,1435,Sunday
3335,2024-03-24,BCN-MAD,2024-03-24_BCN-MAD,Bocadillo,2,9.83,135,1324,Sunday
3336,2024-03-24,BCN-MAD,2024-03-24_BCN-MAD,Cerveza,1,8.21,135,1042,Sunday
3336,2024-03-24,BCN-MAD,2024-03-24_BCN-MAD,Refresco,3,3.25,135,877,Sunday
3336,2024-03-24,BCN-MAD,2024-03-24_BCN-MAD,Agua,1,2.29,135,1520,Sunday
3337,2024-03-24,BCN-MAD,2024-03-24_BCN-MAD,Snack,3,5.52,135,1321,Sunday
3337,2024-03-24,BCN-MAD,2024-03-24_BCN-MAD,Cerveza,1,7.87,135,1149,Sunday
3337,2024-03-24,BCN-MAD,2024-03-24_BCN-MAD,Bocadillo,2,10.36,135,1904,Sunday
3338,2024-03-24,BCN-MAD,2024-03-24_BCN-MAD,Snack,2,5.74,135,662,Sunday
3339,2024-03-24,MAD-PMI,2024-03-24_MAD-PMI,Snack,1,6.03,142,1506,Sunday
3339,2024-03-24,MAD-PMI,2024-03-24_MAD-PMI,Cerveza,3,7.55,142,1038,Sunday
3339,2024-03-24,MAD-PMI,2024-03-24_MAD-PMI,Café,1,4.22,142,740,Sunday
3340,2024-03-24,MAD-PMI,2024-03-24_MAD-PMI,Bocadillo,1,9.62,142,1697,Sunday
3341,2024-03-24,MAD-PMI,2024-03-24_MAD-PMI,Bocadillo,3,9.97,142,1866,Sunday
3341,2024-03-24,MAD-PMI,2024-03-24_MAD-PMI,Cerveza,2,7.63,142,1360,Sunday
3341,2024-03-24,MAD-PMI,2024-03-24_MAD-PMI,Refresco,2,3.61,142,1680,Sunday
3342,2024-03-24,MAD-PMI,2024-03-24_MAD-PMI,Snack,3,6.46,142,1387,Sunday
3342,2024-03-24,MAD-PMI,2024-03-24_MAD-PMI,Agua,1,2.65,142,970,Sunday
3342,2024-03-24,MAD-PMI,2024-03-24_MAD-PMI,Cerveza,2,8.02,142,1320,Sunday
3343,2024-03-24,MAD-PMI,2024-03-24_MAD-PMI,Café,1,4.16,142,1975,Sunday
3343,2024-03-24,MAD-PMI,2024-03-24_MAD-PMI,Agua,3,2.11,142,1574,Sunday
3344,2024-03-24,PMI-MAD,2024-03-24_PMI-MAD,Snack,2,5.62,57,889,Sunday
3344,2024-03-24,PMI-MAD,2024-03-24_PMI-MAD,Refresco,2,3.6,57,898,Sunday
3344,2024-03-24,PMI-MAD,2024-03-24_PMI-MAD,Cerveza,2,8.31,57,1501,Sunday
3345,2024-03-24,PMI-MAD,2024-03-24_PMI-MAD,Agua,1,2.9,57,1637,Sunday
3346,2024-03-24,PMI-MAD,2024-03-24_PMI-MAD,Snack,3,5.6,57,1314,Sunday
3347,2024-03-24,PMI-MAD,2024-03-24_PMI-MAD,Café,2,4.0,57,1315,Sunday
3347,2024-03-24,PMI-MAD,2024-03-24_PMI-MAD,Cerveza,2,7.72,57,1279,Sunday
3347,2024-03-24,PMI-MAD,2024-03-24_PMI-MAD,Bocadillo,1,9.74,57,1795,Sunday
3348,2024-03-24,PMI-MAD,2024-03-24_PMI-MAD,Agua,2,2.48,57,923,Sunday
3349,2024-03-24,PMI-MAD,2024-03-24_PMI-MAD,Snack,3,6.15,57,1214,Sunday
3349,2024-03-24,PMI-MAD,2024-03-24_PMI-MAD,Bocadillo,2,10.48,57,1610,Sunday
3349,2024-03-24,PMI-MAD,2024-03-24_PMI-MAD,Refresco,3,3.96,57,636,Sunday
3350,2024-03-24,PMI-MAD,2024-03-24_PMI-MAD,Cerveza,3,7.82,57,1988,Sunday
3351,2024-03-24,MAD-AGP,2024-03-24_MAD-AGP,Café,2,4.36,170,1412,Sunday
3351,2024-03-24,MAD-AGP,2024-03-24_MAD-AGP,Refresco,2,3.85,170,1999,Sunday
3352,2024-03-24,MAD-AGP,2024-03-24_MAD-AGP,Snack,1,5.91,170,1572,Sunday
3352,2024-03-24,MAD-AGP,2024-03-24_MAD-AGP,Cerveza,3,7.67,170,696,Sunday
3352,2024-03-24,MAD-AGP,2024-03-24_MAD-AGP,Agua,2,2.6,170,1127,Sunday
